keywords,User,Time,Favorite count,retweets,Text
Skip55 the arithmetic board game,logygames,2018/5/24 0:07,4,2,Brand new on @Kickstarter: Skip55 the arithmetic board game by Mitsuo Yamamoto https://t.co/acqyamtz9R
Evil Overlord,LonnaSeibert,2018/6/4 23:27,9,1,2/3 Thank you for the 5/30 #1linewed @D_Evil_Overlord @authorsamantha @BertoldiRoy @FawkesWrites @K_Kibbee https://t.co/QqTPmBjmto
Sea Together Magazine,looseuterus,2018/5/6 23:56,2,1,"helloooo, if you are a woman surfer or at all interested in stories told by women surfers 4 women surfers, sea toge https://t.co/duXwESdnRS"
Unlocking the Magic,LosingLara,2018/5/11 21:38,0,1,ONLY 19 DAYS TO GO!  67% FUNDED!  If you haven't checked out my friend's kickstarter yet you should NOW!  A fantasy https://t.co/MRY2oxRREQ
Yellow Lotus Flower,LovelyStarMaker,2018/5/12 5:44,20,9,"Rest in red upon our purple bed 
A lotus flower of night 
Be spoken softly in subtle blue
Yellow willows inside 
Cr https://t.co/px70Zmpoca"
Vintage Bluetooth Speakers,Lucky62058333,2018/6/11 8:30,2,1,"Innovative Technology VSC-550BT-BK Victrola Vintage 3-Speed Bluetooth Suitcase Turntable with Speakers, Black https://t.co/ptV0kjqBRD"
The Future of Books is Female,LucyScholes,2018/6/3 8:38,6,1,"Fully funded--hooray!--but since there's still 9 days to go, do pledge if you haven't already. It all helps balance https://t.co/fnxCcQtTLo"
Slickerdrips,ludinarius,2018/6/17 12:42,1,1,#boardgames UK Games Expo 2018 Report https://t.co/KIniqgiyQ2 Help to keep the channel going! The 2018 Kickstarter https://t.co/WaopMVo9wl
Endless Realms RPG,Lunar_GamesInc,2018/5/15 23:48,3,2,Hey Everyone #endlessrealms is 85% funded on #Kickstarter! Lets get this great new #tabletoprpg funded and unlock s https://t.co/7PsQPfqUGP
Once upon a bun enamel pins,Lunar_Magic_,2018/5/7 0:18,0,1,Bun-chan and baby bun are here to remind you there are 25 days left! Let's keep on spreading the word and get those https://t.co/7y3FU7D0ox
Lesbian Romance Short Stories,LusciousSpirit,2018/6/8 14:23,6,5,5 days left for the Kickstarter. Last chance to get a copy of our first book. It won't be available until the next https://t.co/tjUUZZvKQx
True Trans Bike Rebel,LydiaRogue,2018/6/2 1:44,3,1,Soared past 2k today! What a great way to kick off #PrideMonth Support trans and nonbinary writers by taking a look https://t.co/h856WXhKbJ
Little Bear and His Chair,LynnWorton,2018/5/9 20:43,0,1,Check out Little Bear and His Chair - Children's Book by Claressa Swensen on @Kickstarter https://t.co/pUJyXNE2F6
Audio Injector Ultra 2 sound card,LyonelBernard,2018/6/4 19:58,1,1,Audio Injector Ultra 2 sound card par Flatmax Studios sur @Kickstarter https://t.co/R12njgDmyd
CollapseAndGo,mabelhood,2018/5/8 16:11,1,4,We've teamed up with @CollapseAndGo to give a something to one winner PLUS a teacher you nominate! Check it out her https://t.co/nXmzYb47wI
Doxie Dash,mackerelskygame,2018/5/28 2:11,3,2,Doxie Dash has been funded on Kickstarter! Thank you to all who helped make this dream come true!! Stretch goals to https://t.co/wIWkXenqFz
The Adventures of Laila & Ahmed in Syria,mactavish,2018/5/15 20:51,0,1,"https://t.co/AYvVxdYbyp

Open kids' eyes to the beauty of Syria"
Tiny Dragon Stuffed Animals,MacwolfP,2018/5/29 17:23,1,1,Our good friends at Whimsical Whiskers have adorable Tiny Dragons up on Kickstarter right now!  Check it out and ad https://t.co/6dVjnOlPU8
MESAY 2.0,madil80,2018/5/26 18:23,0,1,MESAY 2.0 - The Ultimate Two-way #AI Translator | The new Mesay 2.0 is more than just a usual #translator with cool https://t.co/BFfuNnxbho
Jaws of Extinction,MadRavager,2018/5/24 3:05,6,5,Checking out a prototype game Jaws of Extinction tonight. Hopefully be a cool new zombie game in the future! https://t.co/Pt41JIuAPi
Vikory,MaeSimkin,2018/5/30 18:22,2,1,I just backed Vikory: The First Drumsticks Combining Quality With Style on @Kickstarter @vikorysticks https://t.co/W3yQk63NLZ
RPG Character Journal,MaestroMurdock,2018/5/15 18:32,1,1,"I just backed RPG Character Journal on @Kickstarter 

Table space is always at a premium and this is a great way to https://t.co/OTQ1oGNXvp"
Odissea Playing Cards,MagicOrthodoxy,2018/5/16 22:31,3,1,LIVE on Kickstarter Odissea! from @ThirdwayInd Don't miss the early birds and the limited rewards available! https://t.co/8eYERUYFGY
3D Gloop!,MakeAnything3D,2018/6/14 21:01,13,1,PLA Smoothing 3D Prints with 3D Gloop!: https://t.co/Ospx0LvkQQ via @YouTube
The Neverland Rescue by Scott Almes,MakerFaireRoc,2018/5/15 19:45,8,3,"Our friends at @LetimanGames are at it again with a new table top game, The Neverland Rescue. Check it out at https://t.co/OFXT5jcVZt."
Yokai enamel pin collection,malaneuh,2018/6/1 10:09,0,1,"Yokai enamel pin collection

 https://t.co/Q9lOQFmhBS, via Kickstarter"
RARE ART NOUVEAU Austria mystical illustration CZESCHKA book,malpertuis,2018/6/3 21:43,2,2,RARE ART NOUVEAU Austria mystical illustration CZESCHKA book is popular on @Kickstarter! https://t.co/Iez1itKLQX
Newfoundland Jam,manabrownies,2018/5/24 2:00,3,1,"@barkflight @rockpapercynic @DrinkingQuest (I'm from Newfoundland and jam recipes are basically gold, plus this looks so fun.)"
Dream Askew  Dream Apart,manixur,2018/5/28 21:38,9,2,"(Avery Alder, the designer of Monsterhearts, also designed Dream Askew, and the new edition of that's on kickstarte https://t.co/y1S2jSUC0I"
Overlight RPG,manvsmeeple,2018/5/15 14:48,11,1,Come on all you RPG'ers!  Give Overlight a look - not much time left to back! https://t.co/aoTXRpxGVD
GoHeart- The ultimate outdoor networking device.,mappingmegan,2018/6/11 9:04,7,4,The Ultimate Outdoor Networking Device for Adventurous Travelers - GoHeart Review https://t.co/gql8w0Pcrj https://t.co/QP8vhns07g
The Cone and The Corr Lounge,Maree71439592,2018/5/15 17:42,2,2,Check out The Cone and The Corr Lounge by WISKI | Scratch Beautifully by WISKI on @Kickstarter https://t.co/FhtkWYtMV0
Reign of Cthulhu,margiesmith2011,2018/5/15 23:33,5,2," Reign Of Cthulhu is on FIYAH!!!!!
          Be Part Of This New Technology!! 

This Game is Amazing!!!! Based https://t.co/xHxeeoHPQ8"
True Trans Bike Rebel,MargotAtwell,2018/6/11 21:21,3,1,Did you know that @kickstarter has an #LGBTQ tag (every month of the year!)? There are some wonderful projects here https://t.co/LIbrk2gkKX
Outlier Kanji Dictionary,MarieClapsaddle,2018/6/15 12:32,1,1,"Less than a week remaining on this.
Japanese Kanji Dictionary #japanese #kanji #kickstarter
@OutlierLinguist
https://t.co/ABrOZiT7Xy"
Tarot cards by comic artist Joe Phillips.,MarieSexton,2018/6/15 1:06,2,1,I just backed Tarot cards by comic artist Joe Phillips. on @Kickstarter https://t.co/uOUqfvs1Ib
Fantasy Realms Postcards,MarkOblivious,2018/6/13 12:43,3,1,Just over 2 weeks to go for Fantasy Realms! #graphicdesign #postcard @postcrossing https://t.co/9nAO28agV1
Halloween Cats Part 2,markpopham,2018/5/11 19:51,9,6,hey an old friend has a kickstarter for a line of enamel pins that I think just MIGHT be up some peoples alleys https://t.co/2uGAwPblhM
Abram Games,MarthaHalfordPR,2018/5/18 15:01,1,1,"On the subject of Abram Games, a #book is just out, based on his world-famous design of Shakespeare. Don't miss the https://t.co/7LBgzhGVjs"
MarsVR,martiansoil,2018/5/15 19:05,2,1,"MarsVR - Program Video Update 2 from @TheMarsSociety, including VR expert partnerships announcements https://t.co/ATHuV2kLhI"
Crisis at Steamfall,MartinLenkie,2018/5/22 9:01,0,1,I entered to win #CrisisAtSteamfall thanks to @BDGTom @TryRollingSolo | #BoardGames #BoardGame #SoloBoardGames https://t.co/CBtICxSX1A
Zorilita Anniversary Limited Edition Enamel Pins,Mary_Bellamy,2018/5/15 14:39,1,1,Before the Kickstarter is over! Not sure we'll get the wand but you  never know!  https://t.co/MKgC3fwpBy https://t.co/EyESXgWTgg
ORPHAN AGE,MaryMorganVoice,2018/6/19 4:46,2,4,Just 10 more days!! Indie games need lots of support! Orphan Age has tremendous potential to be a fabulous game!! https://t.co/hNecFjvdgy
Tarot cards by comic artist Joe Phillips.,MarySueSays,2018/6/7 0:18,3,1,I just backed Tarot cards by comic artist Joe Phillips. on @Kickstarter https://t.co/EsYZPxrlFA
Where are my shoes?,mashup_coub,2018/5/21 9:26,2,3,Where's my shirt ? where are my shoes ? @Evgentuz821 @coub https://t.co/5h3nIQhfBK
Open Portals Playing Cards,MaskedShaman,2018/6/9 19:36,1,1,"I really hope these reach the 75,000 stretch goal the darker cards really make the colors pop! #kickstarter https://t.co/R3MxVPVm81"
HeroBook,materialcom,2018/5/22 7:26,3,2,There's only TWO DAYS LEFT to get your gauntlets on a HeroBook. https://t.co/2of3tFKy8j
Confrontation  Classic The legendary skirmish game,MatericLook,2018/5/16 3:16,0,1,"classic #miniatures from #Confrontation #wargame are back!
complete collection is limited to 2000, on #kickstarter https://t.co/59yDUNdv3b"
A Pound of Kindness,mattfaulisi,2018/5/20 2:02,3,2,So a friend of mine is writing a childrens book and its a pretty amazing story with some great art to boot. Cant https://t.co/UJwTd9WL9t
Escape the Dark Castle,mattthr,2018/6/4 16:07,1,1,My thoughts on some current Kickstarters - Dice Dungeon and Escape the Dark Castle from @themeborne  - that I tried https://t.co/F4PkVXY1lO
A Light Extinguished,MattVerderame,2018/6/4 23:29,6,1,"Dwight Clark is gone, but his shining moment will be a light to his memory that can't be extinguished https://t.co/Lq8zGaX2Yb"
Borders Unfold,MauraWilding,2018/6/11 15:17,3,1,"Amazing @kickstarter here for my kick ass artist pal, Ana vorovi, who hopes to do some incredible work with Utica https://t.co/y1iQ3LYIo5"
BlackTales Playing cards,maxplayingcards,2018/5/25 20:23,2,1,BLACKTALES Playing Cards. A very traditional pirates - https://t.co/uHKJbUUlc7 #playingcards https://t.co/g7YPKpy8Cj
Yummy Yummy Pancake 2-4 Player 15 minute Dexterity Game,maydaygames,2018/6/12 15:15,11,1,Will you be at Origins Game Fair this week? Be sure to stop by Booth 400 and check out Yummy Yummy Pancake! Now on https://t.co/ctEYOLgLYC
OrcQuest WarPath,mazegamesfr,2018/5/29 11:22,4,3,"OrcQuest WarPath - The Boardgame, via @Kickstarter https://t.co/hQ59Scw9dq"
100 INK ANIMALS,mcdoidge,2018/5/30 22:44,7,3,I ¤ï this artist! I just backed 100 INK ANIMALS - an illustrated book &amp; oracle card deck on @Kickstarter https://t.co/lLYkGIOIlq
Gender Fluid Potion Enamel Pin,MeaKitty,2018/5/15 23:42,2,2,My friend is so close to meeting her goal on these awesome enamel pins. I know something like this may mean a lot t https://t.co/uaIHCOv3um
RocketBody,MedGizmo,2018/5/12 9:00,0,1,#gorocketbody RocketBody #AI #PersonalTrainer https://t.co/Wa9jBcLLAY #fitness #gym #workout #training https://t.co/C3rZNzOkUd
3D Printable,medusaminis,2018/6/12 7:08,1,5,New #Kickstarter up and running!! Gothic scenery for 3d Printing!  #3dprinting #DnD #Frostgrave  https://t.co/66r3vrqpe2
All American Wood Blocks,megjmont,2018/5/17 13:05,0,2,The most talented &amp; thoughtful artist I know has a project to share! Support art &amp; buy some of her work for yoursel https://t.co/f6qJiCJ8Fh
Adorable Deadpool Chibi Sticker,MelBaka_Art,2018/5/22 17:08,0,1,"Get your own chibi Deadpool merch made by myself! Stretch goals include pink and grey variants, and Gwenpool! https://t.co/YuYhHyxY16"
Do we live in a Virtual Reality?,Melorailiana,2018/6/9 20:49,3,3,I just backed Do we live in a Virtual Reality? on @Kickstarter https://t.co/hLDlmp0IYE #SimulationTheory
Orphans Team Fantasy Football,mendozasalado,2018/5/28 19:19,2,1,Brand new on @Kickstarter: Orphans Team Fantasy Football by Zenitminiatures https://t.co/Vu94qwbwgW #kickstarter https://t.co/n2EQR3V9Eq
Camping Shop Supply (With Early Bird),MeneerkeP,2018/6/19 6:32,0,1,"Camping Shop Supply (With Early Bird)

 https://t.co/YdV4aVoLFR, via Kickstarter"
Cat Food,MeowMoeDotCom,2018/6/19 6:15,0,1,"https://t.co/QoXbo7zCa7 
I smell food! ... 
#Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats https://t.co/MgsxaQhLRX"
3D Printable,MfgStories,2018/6/12 1:21,0,1,Official 3D Printable Adventure Time Characters Launch Exclusively on @MyMiniFactory #3DPrinting #3Dprinted #makers https://t.co/O80R5mrsHD
Fret Zealot,MI_Focus,2018/5/27 12:32,1,1,We got hands-on with the @Fret_Zealot in our latest product review. Check it out in full here  https://t.co/odOZgngoxq
The Visual Facilitation Field Guide,MiaLiljeberg,2018/5/21 8:23,3,1,How to increase engagement in workshops and meetings to create sustainable results? Pre-order the Visual Facilitato https://t.co/jcgEjXiXrK
Sickest Witch,MICA_CD,2018/5/14 20:40,0,1,"Support alum Justin Sirois's latest tabletop game Sickest Witch!
https://t.co/H6xXiAV0mM"
The Pathway Project,MichelleT_MSA,2018/6/19 5:51,2,2,This is such a powerful campaign from the Pathway Project about a serious issue. Domestic violence rates increase b https://t.co/HBh45Y80aI
Firecricket XL,MicrochipMakes,2018/5/8 17:01,4,2,"The Firecricket XL is a SAM D21-based light, sound, motion controller for your costume props: https://t.co/mWKyGtDRGW"
Unf*ck Your Adulting & This is Your Brain on Depression,Microcosmmm,2018/6/13 20:04,9,7,Which do you have more trouble with? Depression? or Adulting? Does one facilitate the other in your life? Check out https://t.co/V5TOJPdDsx
The Steel Road,micsrai,2018/5/29 5:04,3,2,A proud project for the country. First time fully welded steel truss bridge for railways. The bridge will cater to https://t.co/KuEXkuOek9
Slumbering Oblivion,MierceMinis,2018/5/29 15:54,0,1,Check out the Slumbering Oblivion Kickstarter! - https://t.co/UiOVXI6Q6s - Have a look at our good friend Warchild' https://t.co/PBC8cBhTh2
Slickerdrips,mighty_boards,2018/6/1 15:44,2,1,We just backed @slicker_drips Year 3 on Kickstarter. Have you? Tom makes wonderful how to play videos which are a f https://t.co/UgC8nIl2pa
BoardGames with Niramas 2018,MikaelSannholm,2018/5/21 15:50,2,1,Check out BoardGames with Niramas 2018 by Boardgames with Niramas on @Kickstarter https://t.co/VBtZfS9e29
Until the Bitter End,Mike_In_Tomago,2018/6/12 5:32,3,1,".
Hasn't this idiot gone yet? 
Stirring up racial hatred right until the bitter end! 
 
#auspol https://t.co/aUfPeOgU3J"
ProPoint Mouse & Presenter,mikejchisholm,2018/6/1 6:46,1,1,"ProPoint Mouse &amp; Presenter. iPad/PC/Mac, office or travel. is popular on @Kickstarter! https://t.co/eri5tXau1J"
MAKING A NIGHT STALKER,mikemoe1,2018/6/8 0:55,0,1,If you love military history or aviation supporting this is a no-brainer. MAKING A NIGHT STALKER: A Special Operati https://t.co/9IBbTr3P7z
AmpPack,mikeshouts,2018/5/10 4:05,1,1,"AmpPack Packs A Power Bank, Wireless Earbuds Into An iPhone Case #Crowdfunding #Kickstarter - https://t.co/R6rCuiybod"
Skip55 the arithmetic board game,Mikeyothedj,2018/5/24 0:16,0,1,Skip55 the arithmetic board game https://t.co/74wDB55nRA
HeartBreak Enamel Pin,milkychai,2018/6/6 3:31,20,6,idk if the artist has a twitter (insta is sindollsbjd)  but check out their enamel pin KS! the aesthetic is rlly cu https://t.co/d1wbtqVegb
Salvaged Bricks & Handmade Prints,MilwaukeeFlag,2018/6/13 18:51,3,1,"#Repost https://t.co/qEAR4b6SIb
»ã
Milwaukee love. Hand cut and printed. Both are available as rewards for pledgin https://t.co/qV8Q61k0Zt"
Hair Affairs  A Tool for Whimsical Minds,mindsparklemag,2018/5/25 12:00,1,1,"Hair Affairs by Helge Simon https://t.co/iydogj60mV
Kickstarter: https://t.co/gYLTsrUzGy https://t.co/rSOJ4DLash"
Harvesters the Role Playing Game,MirkoPrettyman,2018/6/10 6:28,3,1,"Reminds me on Inherit the Earth: Quest for the Orb #pcgaming... Was a nice #adventure back there.

#tabletop #rpg https://t.co/plumW92Q5o"
The Devops Engineer E-Degree,MishraMadhuram,2018/6/4 11:17,0,1,"Enroll for a E-Degree Program &amp; Learn essentials of #DevOps, Scripting Essentials, DevOps #Tools, #Cloud Essentials https://t.co/OuOJik4Kpl"
Hail To The Victors 2018,Misopogon,2018/6/7 16:37,15,3,"Hail to the Victors 2018 85% to funded an it hasn't even been 24 hours yet!!! 

Thank you guys so much! Get us home https://t.co/8dpshX3zHV"
The Pathway Project,MiSpringboard,2018/6/4 14:44,2,1,"Opening the gates of entrepreneurship, like @startgarden did successfully through its 100 ideas project, creates a https://t.co/dJ8biAHaqy"
Ohnut,Miss_Engineered,2018/6/12 2:14,3,2,Lets get @OhnutCo to finish strong  #womenofsextech My charming description in the screenshot and more deets in t https://t.co/wvDUMPek8m
Mission Transition,MissionHealthNC,2018/6/18 18:30,2,1,"Hello #MeatlessMonday! While hamburgers tend to be a summer staple, @Drgarthdavis shares how he made the transition https://t.co/3FOvKtCR7k"
Figment Enamel Pin Collection,MissNykki,2018/6/18 17:17,1,1,Omgosh! My kickstarter is almost over and we're so close to the funding goal. Please consider backing this project! https://t.co/sTIW2Xk2uZ
Fenris Games,mitzyandjimbo,2018/5/15 20:00,10,2,Ian from @FenrisGames sent us these amazing #RubbleCity previews! Get on Kickstarter and back it as theres less th https://t.co/Jlhy0ZO50d
Tinkamo,miyagi_ryota,2018/6/3 15:41,1,1,Tinkamo | Smart Building Block - Bring LegoÂ® alive and create your own gizmos. Kids just love  Steemit https://t.co/By2zQWOaAE
The Perfection Pillow,MJLBlogger,2018/5/28 20:13,0,2,You have the chance to #win the incredible Perfection Pillow from reflexpillow worth Â£57! Get the best night's slee https://t.co/Mwud0dzkOO
The Adventures of Laila & Ahmed in Syria,mmbilal,2018/5/16 0:00,5,1,The Adventures of Laila &amp; Ahmed in Syria: A tribute to Syria https://t.co/hZ2xKEbddc My talented friend https://t.co/ZQrXdQgoXO
The Paintings of The Mincing Mockingbird Art Book,mmockingbird,2018/5/21 21:55,27,5,Kickstarter final days! Look what you get for backing the book: https://t.co/I3Ms0wZaFp https://t.co/1yz0TI3D8g
Customized Greeting Card,Mnawrah,2018/5/27 21:16,3,1,Create your own customized greeting card using Mnawrah application. Simple and easy to use URL: https://t.co/sqQQvnVDTr
Hiuni,MobileSyrup,2018/5/27 14:12,5,1,Livestream objects in the night sky with the Hiuni smart telescope [Sticky or Not] https://t.co/oibEZLmgqg https://t.co/nGFoDZJA8D
A Light Extinguished,Mocha_Soul,2018/5/21 14:28,2,1,"Fought for democracy, founded a health service for all and fiercely continued to defend it from those who would (an https://t.co/ZZW1zqoNqB"
